order_id,customer_id,order_date,delivery_time_min,status,total_amount_xaf,city,quartier,courier_id,order_hour,order_day_of_week,total_amount_xaf_clean,ecart_montant,is_problematic,month
103272,CUST10902,2024-09-21 08:11:00,166.6,late,14408.0,Bafoussam,Kamkop,23,8,Saturday,9779.0,4629.0,True,2024-09-01
103273,CUST17203,2022-04-20 12:35:00,50.8,delivered,2542.0,Douala,Bonanjo,12,12,Wednesday,76482.0,-73940.0,False,2022-04-01
103274,CUST11957,2023-02-17 18:56:00,45.7,delivered,18304.0,Yaounde,Elig-Edzoa,18,18,Friday,26938.0,-8634.0,False,2023-02-01
103275,CUST11809,2025-03-11 09:04:00,92.8,late,,Douala,Beedi,9,9,Tuesday,49941.0,,True,2025-03-01
103276,CUST10721,2023-02-27 09:03:00,51.3,delivered,76659.0,Yaounde,Mendong,5,9,Monday,12921.0,63738.0,False,2023-02-01
103277,CUST11866,2024-08-31 13:30:00,45.7,delivered,12115.0,Douala,Ndog-Bong,24,13,Saturday,129702.0,-117587.0,False,2024-08-01
103278,CUST10893,2024-12-23 00:00:00,23.2,cancelled,83974.0,Yaounde,Briqueterie,36,13,Monday,16330.0,67644.0,True,2024-12-01
103279,CUST11392,2023-08-29 18:15:00,5.0,cancelled,12580.0,Yaounde,Mimboman,18,18,Tuesday,109976.0,-97396.0,True,2023-08-01
103280,CUST10361,2025-01-17 15:12:00,113.0,late,93330.0,Bafoussam,Kamkop,9,15,Friday,17059.0,76271.0,True,2025-01-01
103281,CUST10990,2024-08-30 10:30:00,35.6,delivered,18000.0,Bafoussam,Tamdja,42,10,Friday,2140.0,15860.0,False,2024-08-01
103282,CUST17201,2025-06-03 12:04:00,45.7,cancelled,4057.0,Douala,Kotto,18,12,Thursday,2256.0,1801.0,True,2025-06-01
103283,CUST10092,2024-07-01 13:37:00,32.7,delivered,24959.0,Bafoussam,Tamdja,25,13,Monday,826.0,24133.0,False,2024-07-01
103284,CUST11618,2023-08-30 00:00:00,45.7,in_progress,21231.0,Yaounde,Emana,19,17,Wednesday,24760.0,-3529.0,False,2023-08-01
103285,CUST11357,2024-08-25 19:49:00,45.7,cancelled,4282.0,Yaounde,Nlongkak,33,19,Sunday,111610.0,-107328.0,True,2024-08-01
103286,CUST11448,2023-02-18 16:05:00,143.8,late,31179.0,Douala,Nyalla,7,16,Saturday,7104.0,24075.0,True,2023-02-01
103287,CUST17297,2024-02-13 18:40:00,62.3,delivered,20043.0,Douala,Bali,38,18,Tuesday,108501.0,-88458.0,False,2024-02-01
103288,CUST10848,2022-05-22 11:32:00,45.7,delivered,26544.0,Yaounde,Biyem-Assi,40,11,Sunday,6831.0,19713.0,False,2022-05-01
103289,CUST10515,2024-11-21 08:26:00,57.3,delivered,5173.0,Douala,Makepe,8,8,Thursday,22707.0,-17534.0,False,2024-11-01
103290,CUST11653,2024-10-07 18:58:00,5.0,cancelled,84055.0,Douala,Ndog-Bong,45,18,Monday,27486.0,56569.0,True,2024-10-01
103291,CUST11437,2024-08-04 21:14:00,33.0,delivered,9479.0,Douala,Bepanda,15,21,Monday,58418.0,-48939.0,False,2024-08-01
103292,CUST11312,2024-12-03 08:48:00,76.8,delivered,15000.0,Douala,PK8,5,8,Tuesday,3002.0,11998.0,False,2024-12-01
103293,CUST11092,2024-11-20 00:00:00,45.7,in_progress,22972.0,Bafoussam,Ngouache,39,10,Wednesday,40579.0,-17607.0,False,2024-11-01
103294,CUST10679,2025-02-13 22:28:00,35.5,delivered,7355.0,Yaounde,Obili,14,22,Thursday,36195.0,-28840.0,False,2025-02-01
103295,CUST11917,2023-08-13 17:41:00,74.0,delivered,11965.0,Douala,Ndokotti,29,17,Sunday,10063.0,1902.0,False,2023-08-01
103296,CUST10347,2023-05-18 18:37:00,62.5,delivered,9147.0,Douala,Bepanda,1,18,Thursday,3280.0,5867.0,False,2023-05-01
103297,CUST11021,2024-06-17 15:50:00,9.8,cancelled,49417.0,Douala,Akwa,36,15,Monday,6890.0,42527.0,True,2024-06-01
103298,CUST10690,2024-11-20 16:25:00,48.0,delivered,9805.0,Yaounde,Messa,11,16,Wednesday,18630.0,-8825.0,False,2024-11-01
103299,CUST11785,2024-12-29 08:38:00,78.6,delivered,8873.0,Yaounde,Efoulan,18,8,Sunday,11807.0,-2934.0,False,2024-12-01
103300,CUST10002,2025-03-14 00:00:00,42.2,delivered,69611.0,Douala,Nyalla,22,11,Friday,18335.0,51276.0,False,2025-03-01
103301,CUST17180,2023-05-25 12:10:00,37.7,delivered,45982.0,Douala,Yassa,35,12,Thursday,4248.0,41734.0,False,2023-05-01
103302,CUST10166,2024-01-23 00:00:00,87.0,delivered,5404.0,Yaounde,Omnisport,42,19,Tuesday,6023.0,-619.0,False,2024-01-01
103303,CUST11527,2023-11-01 17:50:00,91.6,delivered,80000.0,Yaounde,Nkol-Eton,19,17,Wednesday,10865.0,69135.0,False,2023-11-01
103304,CUST11679,2022-04-30 20:02:00,148.6,late,8032.0,Douala,Cité des Palmiers,17,20,Saturday,14751.0,-6719.0,True,2022-04-01
103305,CUST11819,2023-05-09 17:46:00,78.3,delivered,5799.0,Yaounde,Nkol-Eton,13,17,Tuesday,12359.0,-6560.0,False,2023-05-01
103306,CUST11856,2023-09-07 18:17:00,51.7,delivered,8870.0,Douala,Cité des Palmiers,18,18,Thursday,4372.0,4498.0,False,2023-09-01
103307,CUST10909,2024-07-07 20:05:00,45.7,delivered,15000.0,Bafoussam,Centre Ville,22,20,Sunday,15896.0,-896.0,False,2024-07-01
103308,CUST11207,2023-08-26 19:44:00,45.7,in_progress,15242.0,Yaounde,Tsinga,15,19,Saturday,9336.0,5906.0,False,2023-08-01
103309,CUST11371,2024-06-10 16:34:00,31.8,delivered,4883.0,Douala,Nkolmesseng,7,16,Monday,38343.0,-33460.0,False,2024-06-01
103310,CUST10117,2023-06-09 10:41:00,190.0,late,18000.0,Yaounde,Obili,18,10,Friday,4343.0,13657.0,True,2023-06-01
103311,CUST11007,2024-01-06 10:34:00,13.2,cancelled,42305.0,Yaounde,Santa Barbara,21,10,Saturday,1129.0,41176.0,True,2024-01-01
103312,CUST11070,2024-06-22 13:23:00,187.2,late,6873.0,Yaounde,Biyem-Assi,41,13,Saturday,56659.0,-49786.0,True,2024-06-01
103313,CUST11819,2024-01-07 18:04:00,86.4,delivered,9730.0,Yaounde,Nlongkak,6,18,Monday,25460.0,-15730.0,False,2024-01-01
103314,CUST10084,2024-10-13 12:10:00,31.1,delivered,15000.0,Yaounde,Essos,39,12,Sunday,67256.0,-52256.0,False,2024-10-01
103315,CUST12039,2024-09-12 10:26:00,53.8,delivered,120000.0,Yaounde,Bastos,8,10,Thursday,32454.0,87546.0,False,2024-09-01
103316,CUST10211,2022-03-28 00:00:00,59.0,delivered,500000.0,Douala,PK8,12,17,Monday,19617.0,480383.0,False,2022-03-01
103317,CUST11601,2024-11-18 00:00:00,40.5,delivered,6033.0,Bafoussam,Bamendzi,13,13,Monday,95476.0,-89443.0,False,2024-11-01
103318,CUST11335,2023-05-04 08:21:00,59.2,delivered,6466.0,Bafoussam,Pefura,16,8,Thursday,23463.0,-16997.0,False,2023-05-01
103319,CUST10263,2025-02-08 12:47:00,11.5,cancelled,18000.0,Bafoussam,Djeleng,7,12,Saturday,68908.0,-50908.0,True,2025-02-01
103320,CUST10220,2025-03-03 18:56:00,225.2,late,74567.0,Douala,Ndog-Bong,45,18,Monday,2148.0,72419.0,True,2025-03-01
103321,CUST90903,2024-06-29 17:15:00,34.4,delivered,26861.0,Bafoussam,Bamougoum,2,17,Saturday,46762.0,-19901.0,False,2024-06-01
103322,CUST11022,2024-07-14 10:51:00,45.7,in_progress,39727.0,Douala,Cité des Palmiers,18,10,Sunday,6045.0,33682.0,False,2024-07-01
103323,CUST10606,2023-07-03 13:20:00,17.6,cancelled,12241.0,Douala,Beedi,11,13,Monday,16688.0,-4447.0,True,2023-07-01
103324,CUST10410,2022-09-18 10:55:00,39.7,delivered,1701.0,Douala,PK8,43,10,Sunday,10900.0,-9199.0,False,2022-09-01
103325,CUST11687,2024-05-14 21:20:00,126.5,late,3082.0,Bafoussam,Bamendzi,35,21,Tuesday,14757.0,-11675.0,True,2024-05-01
103326,CUST17106,2023-10-10 17:52:00,69.3,delivered,5205.0,Yaounde,Mimboman,22,17,Tuesday,21444.0,-16239.0,False,2023-10-01
103327,CUST11210,2024-11-11 19:09:00,71.5,delivered,8969.0,Yaounde,Madagascar,16,19,Monday,31981.0,-23012.0,False,2024-11-01
103328,CUST11804,2024-10-06 00:00:00,52.1,delivered,11960.0,Yaounde,Essos,36,3,Sunday,10460.0,1500.0,False,2024-10-01
103329,CUST10495,2024-12-01 11:49:00,84.2,late,24892.0,Douala,Makepe,44,11,Friday,30307.0,-5415.0,True,2024-12-01
103330,CUST10267,2023-04-19 14:35:00,29.6,delivered,38060.0,Douala,Kotto,3,14,Wednesday,5171.0,32889.0,False,2023-04-01
103331,CUST10781,2025-02-13 08:43:00,43.6,delivered,42983.0,Bafoussam,Ndiengdam,32,8,Thursday,30619.0,12364.0,False,2025-02-01
103332,CUST10368,2024-02-17 16:09:00,29.9,delivered,11244.0,Yaounde,Nkol-Eton,25,16,Saturday,8237.0,3007.0,False,2024-02-01
103333,CUST10444,2023-03-12 22:16:00,33.0,delivered,37661.0,Douala,Ndogpassi,43,22,Sunday,5362.0,32299.0,False,2023-03-01
103334,CUST11352,2024-06-03 19:53:00,56.8,delivered,27363.0,Douala,Bonabéri,17,19,Monday,92876.0,-65513.0,False,2024-06-01
103335,CUST11156,2024-07-05 00:00:00,45.7,in_progress,7940.0,Douala,Yassa,19,17,Friday,47909.0,-39969.0,False,2024-07-01
103336,CUST10408,2024-04-03 13:54:00,45.7,delivered,8034.0,Douala,Deido,37,13,Monday,17638.0,-9604.0,False,2024-04-01
103337,CUST10519,2023-05-08 00:00:00,67.9,delivered,1279.0,Yaounde,Obili,5,7,Monday,20862.0,-19583.0,False,2023-05-01
103338,CUST12005,2024-05-23 12:12:00,27.8,delivered,6824.0,Yaounde,Jouvence,43,12,Thursday,3174.0,3650.0,False,2024-05-01
103339,CUST10927,2023-05-20 00:45:00,155.5,late,5802.0,Yaounde,Nlongkak,6,0,Saturday,83047.0,-77245.0,True,2023-05-01
103340,CUST11440,2022-12-30 11:49:00,47.3,delivered,32288.0,Douala,Cité des Palmiers,24,11,Friday,32339.0,-51.0,False,2022-12-01
103341,CUST10722,2024-07-05 21:39:00,48.4,delivered,5290.0,Yaounde,Essos,1,21,Tuesday,36148.0,-30858.0,False,2024-07-01
103342,CUST17172,2024-06-06 00:00:00,91.5,delivered,10480.0,Yaounde,Mokolo,24,18,Thursday,6929.0,3551.0,False,2024-06-01
103343,CUST11111,2022-10-18 15:14:00,26.3,delivered,146347.0,Douala,Bonapriso,11,15,Tuesday,9490.0,136857.0,False,2022-10-01
103344,CUST11301,2025-01-31 20:31:00,138.6,late,9925.0,Douala,Village,7,20,Friday,24833.0,-14908.0,True,2025-01-01
103345,CUST10094,2025-02-18 21:55:00,73.5,late,4128.0,Bafoussam,Centre Ville,7,21,Tuesday,5900.0,-1772.0,True,2025-02-01
103346,CUST12014,2024-10-10 22:31:00,20.8,delivered,6622.0,Douala,Makepe,18,22,Thursday,1665.0,4957.0,False,2024-10-01
103347,CUST11892,2023-04-12 16:44:00,42.7,delivered,15849.0,Yaounde,Emana,15,16,Monday,46487.0,-30638.0,False,2023-04-01
103348,CUST10666,2022-07-28 12:00:00,26.9,delivered,26471.0,Douala,Village,28,12,Thursday,18929.0,7542.0,False,2022-07-01
103349,CUST11561,2022-10-02 20:31:00,31.2,delivered,9074.0,Bafoussam,Tougang,2,20,Sunday,41233.0,-32159.0,False,2022-10-01
103350,CUST11655,2025-12-03 12:08:00,40.2,delivered,80000.0,Douala,Ngodi-Bakoko,23,12,Wednesday,11347.0,68653.0,False,2025-12-01
103351,CUST10131,2024-10-29 11:29:00,27.7,delivered,16338.0,Bafoussam,Bamendzi,3,11,Tuesday,85440.0,-69102.0,False,2024-10-01
103352,CUST10092,2023-03-25 17:30:00,45.7,delivered,3220.0,Yaounde,Mokolo,22,17,Saturday,9765.0,-6545.0,False,2023-03-01
103353,CUST10247,2024-03-23 10:42:00,45.7,late,500000.0,Douala,Bonanjo,29,10,Saturday,3387.0,496613.0,True,2024-03-01
103354,CUST10033,2024-11-02 13:11:00,39.1,delivered,16868.0,Douala,Makepe,12,13,Sunday,29291.0,-12423.0,False,2024-11-01
103355,CUST10713,2024-10-05 19:22:00,77.9,delivered,25000.0,Douala,Nkolmesseng,34,19,Saturday,12737.0,12263.0,False,2024-10-01
103356,CUST10688,2025-01-25 10:09:00,27.5,delivered,4189.0,Bafoussam,Bamendzi,17,10,Saturday,20452.0,-16263.0,False,2025-01-01
103357,CUST10709,2023-07-04 13:22:00,45.7,cancelled,5898.0,Bafoussam,Djeleng,36,13,Tuesday,18432.0,-12534.0,True,2023-07-01
103358,CUST11387,2024-09-18 00:00:00,34.0,delivered,-3583.0,Bafoussam,Lekie,11,16,Wednesday,11845.0,-15428.0,False,2024-09-01
103359,CUST11245,2024-08-01 21:42:00,36.6,delivered,7738.0,Yaounde,Nlongkak,17,21,Monday,28404.0,-20666.0,False,2024-08-01
103360,CUST11402,2022-10-03 10:05:00,28.2,delivered,120000.0,Bafoussam,Tougang,18,10,Monday,27718.0,92282.0,False,2022-10-01
103361,CUST11944,2023-10-11 10:35:00,39.9,delivered,25000.0,Yaounde,Santa Barbara,30,10,Wednesday,4520.0,20480.0,False,2023-10-01
103362,CUST10062,2023-05-15 00:00:00,45.7,late,16411.0,Douala,Beedi,12,11,Monday,3144.0,13267.0,True,2023-05-01
103363,CUST10314,2024-03-20 00:00:00,21.0,delivered,5966.0,Douala,Bonapriso,46,12,Wednesday,21725.0,-15759.0,False,2024-03-01
103364,CUST10816,2024-02-29 09:00:00,104.2,late,47782.0,Douala,Bonapriso,21,9,Thursday,15506.0,32276.0,True,2024-02-01
103365,CUST90402,2022-04-24 00:00:00,58.5,delivered,45000.0,Yaounde,Tsinga,43,19,Sunday,3152.0,41848.0,False,2022-04-01
103366,CUST11197,2024-05-17 00:00:00,45.7,late,18275.0,Yaounde,Mendong,1,13,Friday,25197.0,-6922.0,True,2024-05-01
103367,CUST11905,2023-07-20 20:38:00,20.7,delivered,9869.0,Bafoussam,Fomekoua,44,20,Thursday,13760.0,-3891.0,False,2023-07-01
103368,CUST11231,2024-10-30 18:44:00,89.0,delivered,-276.0,Yaounde,Emana,41,18,Wednesday,4594.0,-4870.0,False,2024-10-01
103369,CUST10614,2022-07-30 00:00:00,40.9,delivered,6404.0,Douala,Ndog-Bong,32,12,Saturday,6667.0,-263.0,False,2022-07-01
103370,CUST10257,2023-10-27 00:00:00,38.5,delivered,22485.0,Yaounde,Briqueterie,15,10,Friday,50849.0,-28364.0,False,2023-10-01
103371,CUST11805,2025-02-20 22:14:00,43.9,delivered,47615.0,Yaounde,Nkol-Eton,11,22,Thursday,7442.0,40173.0,False,2025-02-01
103372,CUST10996,2024-04-28 23:00:00,45.7,delivered,8000.0,Yaounde,Emana,20,23,Sunday,10325.0,-2325.0,False,2024-04-01
103373,CUST11328,2024-08-15 19:09:00,86.4,delivered,5859.0,Douala,Bepanda,12,19,Thursday,13338.0,-7479.0,False,2024-08-01
103374,CUST10830,2025-03-07 00:00:00,28.0,delivered,25332.0,Bafoussam,Tamdja,37,15,Friday,35464.0,-10132.0,False,2025-03-01
103375,CUST90531,2025-03-04 00:00:00,17.6,cancelled,14791.0,Douala,Beedi,31,15,Tuesday,13334.0,1457.0,True,2025-03-01
103376,CUST11725,2025-02-05 00:00:00,45.7,delivered,3476.0,Douala,Kotto,9,11,Wednesday,21966.0,-18490.0,False,2025-02-01
103377,CUST10292,2024-08-15 00:00:00,144.0,late,9882.0,Douala,Logbessou,26,23,Thursday,10528.0,-646.0,True,2024-08-01
103378,CUST10722,2023-05-25 19:27:00,88.2,delivered,120000.0,Douala,Bonabéri,31,19,Thursday,50716.0,69284.0,False,2023-05-01
103379,CUST10930,2024-09-10 23:18:00,178.0,late,33999.0,Yaounde,Jouvence,26,23,Wednesday,155756.0,-121757.0,True,2024-09-01
103380,CUST11687,2023-02-20 00:00:00,132.6,late,13334.0,Yaounde,Tsinga,29,11,Monday,9283.0,4051.0,True,2023-02-01
103381,CUST11169,2024-03-22 11:34:00,45.7,delivered,10458.0,Douala,PK12,7,11,Friday,8419.0,2039.0,False,2024-03-01
103382,CUST10902,2023-04-20 00:00:00,48.8,delivered,7934.0,Douala,PK8,42,17,Thursday,3915.0,4019.0,False,2023-04-01
103383,CUST10997,2022-11-05 00:00:00,11.5,cancelled,27553.0,Douala,Bonamoussadi,1,7,Wednesday,870.0,26683.0,True,2022-11-01
103384,CUST90347,2023-07-11 00:00:00,47.5,delivered,4127.0,Douala,Village,5,0,Tuesday,17052.0,-12925.0,False,2023-07-01
103385,CUST10763,2024-06-22 20:36:00,45.7,in_progress,34280.0,Douala,Bepanda,13,20,Saturday,75288.0,-41008.0,False,2024-06-01
103386,CUST17160,2024-08-04 00:00:00,67.8,delivered,3391.0,Yaounde,Briqueterie,40,19,Sunday,25158.0,-21767.0,False,2024-08-01
103387,CUST10016,2024-06-19 09:28:00,21.4,cancelled,3929.0,Douala,Village,25,9,Wednesday,22820.0,-18891.0,True,2024-06-01
103388,CUST10687,2023-11-05 00:00:00,45.7,late,-3352.0,Douala,Bali,7,11,Sunday,18746.0,-22098.0,True,2023-11-01
103389,CUST17227,2022-01-30 19:54:00,18.1,cancelled,27760.0,Douala,Nkolmesseng,24,19,Sunday,773.0,26987.0,True,2022-01-01
103390,CUST12043,2023-06-26 00:00:00,24.1,delivered,37692.0,Douala,New-Bell,13,15,Monday,83603.0,-45911.0,False,2023-06-01
103391,CUST10021,2025-02-20 15:51:00,24.2,delivered,22584.0,Douala,Bonabéri,35,15,Thursday,11384.0,11200.0,False,2025-02-01
103392,CUST10860,2024-03-11 12:45:00,45.7,late,10256.0,Douala,Mboppi,14,12,Sunday,3610.0,6646.0,True,2024-03-01
103393,CUST11719,2023-08-09 11:55:00,51.3,delivered,160456.0,Douala,Kotto,34,11,Wednesday,3916.0,156540.0,False,2023-08-01
103394,CUST10389,2023-08-12 00:00:00,54.8,delivered,54474.0,Yaounde,Efoulan,36,13,Saturday,36023.0,18451.0,False,2023-08-01
103395,CUST10070,2024-04-06 12:44:00,73.8,late,29341.0,Bafoussam,Kamkop,5,12,Tuesday,430.0,28911.0,True,2024-04-01
103396,CUST11037,2022-03-07 14:04:00,42.2,delivered,50000.0,Douala,Yassa,25,14,Sunday,2794.0,47206.0,False,2022-03-01
103397,CUST11089,2022-02-26 18:58:00,43.2,delivered,2239.0,Bafoussam,Baham-Route,45,18,Saturday,9415.0,-7176.0,False,2022-02-01
103398,CUST17253,2024-08-23 08:55:00,45.7,in_progress,32200.0,Douala,Bonapriso,22,8,Friday,10961.0,21239.0,False,2024-08-01
103399,CUST12046,2024-03-07 00:00:00,125.6,late,36596.0,Bafoussam,Bamendzi,24,11,Thursday,81804.0,-45208.0,True,2024-03-01
103400,CUST11333,2023-06-11 00:00:00,22.1,delivered,13069.0,Bafoussam,Mossap,24,6,Monday,5750.0,7319.0,False,2023-06-01
103401,CUST10867,2023-05-23 17:32:00,66.5,delivered,10673.0,Douala,Akwa,11,17,Tuesday,42664.0,-31991.0,False,2023-05-01
103402,CUST10536,2024-03-18 10:18:00,43.2,delivered,2794.0,Douala,Ndokotti,2,10,Monday,28429.0,-25635.0,False,2024-03-01
103403,CUST11924,2025-01-02 18:36:00,133.7,late,4496.0,Douala,Mboppi,28,18,Saturday,28013.0,-23517.0,True,2025-01-01
103404,CUST11991,2024-03-06 02:06:00,41.7,delivered,53177.0,Yaounde,Omnisport,40,2,Wednesday,17682.0,35495.0,False,2024-03-01
103405,CUST11067,2023-09-18 18:33:00,67.8,delivered,5514.0,Douala,PK8,44,18,Monday,35982.0,-30468.0,False,2023-09-01
103406,CUST10102,2023-02-14 23:11:00,37.5,delivered,22175.0,Yaounde,Obili,39,23,Tuesday,1969.0,20206.0,False,2023-02-01
103407,CUST11933,2024-08-15 00:00:00,38.6,delivered,73141.0,Douala,Bonamoussadi,38,12,Thursday,9010.0,64131.0,False,2024-08-01
103408,CUST90211,2023-08-24 16:52:00,29.0,delivered,2663.0,Bafoussam,Mossap,1,16,Thursday,1068.0,1595.0,False,2023-08-01
103409,CUST11470,2024-01-22 00:00:00,67.2,delivered,7273.0,Yaounde,Mendong,32,8,Monday,9107.0,-1834.0,False,2024-01-01
103410,CUST10391,2024-10-31 00:00:00,30.8,delivered,12000.0,Douala,Logbessou,10,11,Thursday,17860.0,-5860.0,False,2024-10-01
103411,CUST17320,2025-01-20 00:00:00,23.7,cancelled,5475.0,Douala,Bonanjo,3,15,Monday,12440.0,-6965.0,True,2025-01-01
103412,CUST10510,2024-05-15 00:00:00,32.7,delivered,50000.0,Douala,Nkolmesseng,47,13,Wednesday,9009.0,40991.0,False,2024-05-01
103413,CUST90393,2022-12-30 00:00:00,33.5,delivered,7157.0,Yaounde,Mvog-Mbi,19,16,Friday,3378.0,3779.0,False,2022-12-01
103414,CUST11843,2025-10-01 10:03:00,109.9,late,15808.0,Douala,Kotto,16,10,Friday,7920.0,7888.0,True,2025-10-01
103415,CUST10070,2023-09-29 14:17:00,33.9,delivered,6028.0,Bafoussam,Bamendzi,18,14,Friday,9083.0,-3055.0,False,2023-09-01
103416,CUST10827,2025-01-31 00:00:00,69.2,late,17908.0,Bafoussam,Mossap,12,21,Friday,17792.0,116.0,True,2025-01-01
103417,CUST17299,2024-04-16 21:17:00,41.4,delivered,9608.0,Yaounde,Essos,18,21,Tuesday,83850.0,-74242.0,False,2024-04-01
103418,CUST10110,2024-03-01 16:37:00,20.6,cancelled,415254.0,Douala,Yassa,43,16,Friday,1764.0,413490.0,True,2024-03-01
103419,CUST10091,2023-05-03 00:00:00,136.4,late,9383.0,Douala,Yassa,6,21,Wednesday,43600.0,-34217.0,True,2023-05-01
103420,CUST10364,2022-04-04 15:11:00,50.2,delivered,346348.0,Yaounde,Mokolo,21,15,Monday,18900.0,327448.0,False,2022-04-01
103421,CUST17289,2024-05-22 09:55:00,36.7,delivered,12554.0,Yaounde,Messa,28,9,Wednesday,2258.0,10296.0,False,2024-05-01
103422,CUST17268,2025-02-18 18:45:00,45.7,delivered,50000.0,Douala,Nkolmesseng,27,18,Tuesday,760.0,49240.0,False,2025-02-01
103423,CUST10446,2024-09-22 07:24:00,36.7,delivered,4973.0,Douala,Ndog-Bong,31,7,Sunday,26825.0,-21852.0,False,2024-09-01
103424,CUST12097,2023-12-26 18:40:00,66.1,delivered,15000.0,Douala,Ndokotti,7,18,Tuesday,4834.0,10166.0,False,2023-12-01
103425,CUST12085,2024-03-30 09:10:00,18.0,cancelled,19563.0,Douala,Bepanda,5,9,Saturday,9909.0,9654.0,True,2024-03-01
103426,CUST11816,2024-10-09 10:58:00,61.4,late,10940.0,Bafoussam,Fomekoua,18,10,Wednesday,27596.0,-16656.0,True,2024-10-01
103427,CUST10229,2024-01-21 00:00:00,40.5,delivered,9515.0,Douala,PK8,3,10,Sunday,3595.0,5920.0,False,2024-01-01
103428,CUST11878,2023-03-30 12:10:00,38.3,delivered,139993.0,Douala,Logbessou,7,12,Thursday,3827.0,136166.0,False,2023-03-01
103429,CUST11618,2024-11-26 11:02:00,27.4,cancelled,29344.0,Douala,PK12,43,11,Tuesday,11013.0,18331.0,True,2024-11-01
103430,CUST10769,2023-04-06 16:23:00,23.5,delivered,18601.0,Bafoussam,Centre Ville,21,16,Thursday,40298.0,-21697.0,False,2023-04-01
103431,CUST10739,2024-11-10 15:19:00,45.7,delivered,15993.0,Bafoussam,Baham-Route,29,15,Sunday,4862.0,11131.0,False,2024-11-01
103432,CUST10047,2023-11-03 20:03:00,31.9,delivered,2954.0,Yaounde,Emana,46,20,Friday,10810.0,-7856.0,False,2023-11-01
103433,CUST10423,2025-02-27 08:16:00,104.6,late,15392.0,Bafoussam,Bamougoum,35,8,Thursday,18225.0,-2833.0,True,2025-02-01
103434,CUST17266,2024-11-13 12:43:00,31.3,delivered,19397.0,Douala,Kotto,35,12,Wednesday,23074.0,-3677.0,False,2024-11-01
103435,CUST11511,2024-04-28 11:58:00,32.5,delivered,12679.0,Douala,Mboppi,41,11,Sunday,7322.0,5357.0,False,2024-04-01
103436,CUST12080,2023-02-19 15:54:00,126.6,late,7947.0,Yaounde,Emana,37,15,Sunday,14370.0,-6423.0,True,2023-02-01
103437,CUST11084,2023-03-23 20:57:00,21.8,delivered,8000.0,Douala,Kotto,24,20,Thursday,81108.0,-73108.0,False,2023-03-01
103438,CUST10968,2024-05-02 00:00:00,28.2,delivered,2052.0,Bafoussam,Ngouache,33,11,Thursday,78406.0,-76354.0,False,2024-05-01
103439,CUST10666,2024-02-29 16:29:00,37.0,delivered,44545.0,Douala,Nkolmesseng,28,16,Thursday,21774.0,22771.0,False,2024-02-01
103440,CUST11936,2024-03-03 20:03:00,29.3,delivered,18067.0,Bafoussam,Bamougoum,45,20,Sunday,8994.0,9073.0,False,2024-03-01
103441,CUST10897,2023-04-02 11:16:00,18.2,cancelled,11385.0,Douala,Mboppi,19,11,Saturday,5050.0,6335.0,True,2023-04-01
103442,CUST10401,2024-10-06 00:00:00,89.3,late,50000.0,Yaounde,Madagascar,7,10,Sunday,115363.0,-65363.0,True,2024-10-01
103443,CUST12098,2023-08-22 09:52:00,45.7,delivered,35407.0,Douala,Mboppi,42,9,Tuesday,4883.0,30524.0,False,2023-08-01
103444,CUST10987,2025-01-24 20:31:00,45.3,delivered,10749.0,Douala,PK12,24,20,Friday,3752.0,6997.0,False,2025-01-01
103445,CUST90586,2024-07-03 19:55:00,38.2,delivered,20605.0,Bafoussam,Bamougoum,18,19,Wednesday,8350.0,12255.0,False,2024-07-01
103446,CUST11757,2024-08-17 00:00:00,337.7,late,10109.0,Yaounde,Mvog-Mbi,6,17,Saturday,4392.0,5717.0,True,2024-08-01
103447,CUST17365,2024-08-05 21:15:00,74.3,late,9462.0,Douala,PK12,3,21,Monday,789.0,8673.0,True,2024-08-01
103448,CUST17280,2022-10-30 03:35:00,41.9,delivered,4228.0,Douala,New-Bell,30,3,Sunday,457.0,3771.0,False,2022-10-01
103449,CUST10154,2024-02-25 00:00:00,77.2,delivered,15291.0,Yaounde,Nkomo,1,8,Sunday,21610.0,-6319.0,False,2024-02-01
103450,CUST11686,2023-11-20 12:17:00,45.7,delivered,3564.0,Yaounde,Messa,25,12,Monday,1520.0,2044.0,False,2023-11-01
103451,CUST11581,2023-01-27 00:00:00,10.7,cancelled,5350.0,Bafoussam,Mossap,26,11,Friday,24418.0,-19068.0,True,2023-01-01
103452,CUST10229,2025-07-03 19:05:00,79.5,delivered,9551.0,Douala,PK12,21,19,Friday,818.0,8733.0,False,2025-07-01
103453,CUST10983,2023-01-09 00:00:00,59.0,delivered,500000.0,Douala,Beedi,29,18,Monday,32387.0,467613.0,False,2023-01-01
103454,CUST11681,2022-08-12 00:00:00,34.0,delivered,33502.0,Douala,Ndogpassi,45,15,Thursday,4024.0,29478.0,False,2022-08-01
103455,CUST11780,2023-01-07 00:00:00,14.8,cancelled,3581.0,Bafoussam,Ndiengdam,25,13,Saturday,44270.0,-40689.0,True,2023-01-01
103456,CUST10502,2024-03-08 08:29:00,22.4,cancelled,13584.0,Douala,Village,45,8,Saturday,51346.0,-37762.0,True,2024-03-01
